Datetime,Tweet Id,Text,Username
2023-04-15 17:58:13,1647298296929476608,"Amazing job @ Including references from all the game, but plot was executed poorly even the post credit scene were terrible, and for that movie to get an Oscar buzz off that song is insane, the song was really good, or gettign good and they cut it off 😂😂",InCollegeHelpMe
2023-04-15 17:57:59,1647298238138007554,That mario movie is textbook definition of winning off hype,InCollegeHelpMe
2023-04-15 17:19:19,1647288506983514120,"@RussIanBott4 @fotoole The words negro and nigger were reimagined and re-appropriated by the black community in America 

There's your parallel",britishborderin
2023-04-15 17:13:30,1647287040248098817,@yabaleftonline Omo wetin be this,THAT__SCOPER
2023-04-15 17:12:35,1647286809192194049,The “hey sis!” To “hey nigger” pipeline with a group of black friends needs to be studied,Guccigulwhore
2023-04-15 17:12:25,1647286769912807430,I got called a nigger today..Jesus is real,TiffanyGouche
2023-04-15 16:49:51,1647281091097792512,@Taulenka5 Censoring the word nigger lol,_PossumBoy
2023-04-15 16:31:11,1647276392533622786,@MatGmadness @the_pillai @Deedee656565 @MattPhoon @hanabelIe He already did in a way. Simply put the word keling came from the word Kalingam. The same way the word nigger came from the word Nigeria. People now use both terms in a racist way to insult minorities.,Vel08520565
2023-04-15 16:25:57,1647275073416605696,Bill “i know about the civil rights movement” “I’m a field nigger” Maher https://t.co/fT990Jg4mx,79hfg3n3948rhf0
2023-04-15 16:03:30,1647269423877636097,Iono why but white ppl calling a black person “boy” upsets me wayyyyy more than hearing them say nigger,theLuckyLibra
2023-04-15 15:43:33,1647264404822523905,I’m fr fr fr starting game of thrones now,InCollegeHelpMe
2023-04-15 15:42:37,1647264170218340355,@rmcoop757 I got tired of people going “where’s your mic bro?” Then I get my mic and it’s “oh shit you’re a girl?!” And then someone screaming “nigger” when losing at a certain point. These things ALWAYS happen 😩,itsKelSeyNiXole
2023-04-15 15:26:31,1647260118944186371,@_wendo_okelo @Nigger_wut @MrBlackOG Exactly😂,austsine
2023-04-15 15:11:52,1647256431605821440,S2 ep 20 of abbot 😂😂😂😂😂,InCollegeHelpMe
2023-04-15 14:58:42,1647253118151786497,I think the Bush’s Baked beans dog would call me a nigger,J4Jordana
2023-04-15 14:55:30,1647252313734623232,@Mariamtronsong fit just called me 100 types of nigger,angelgrlrockstr
2023-04-15 14:54:58,1647252179269345280,@Argypticus Lets go,bibist0
2023-04-15 14:49:56,1647250913961168896,"Black people should stop using the word Nigger or Nigga whether in private or public space. Black Africans in particular don’t understand that the N word is a racial slur,since they only learned it from the hip hop/rap culture and American comedy.",tukondjeni
2023-04-15 14:35:24,1647247255785598976,#NowPlaying Skip Flanagan - real nigger,VibesGreg
2023-04-15 14:27:12,1647245191961509895,"@Oioioim869 Chris: he said nigger
Jimmy: you just said the n word
Chris: I'm not relevant.",tystch07
2023-04-15 13:41:53,1647233786550124545,"@UkAllDayJD1 @skyyclark @rarerookies They had to be forced into integration, Rupp Arena is named for a known racist, 75% of the fans call the players good for nothing niggers when they lose, and I've actually been ran off the road by a bunch of good ol boys wearing UK hoodies like Ku Klux Klan uniforms",LouisvilleTuan1
2023-04-15 13:33:07,1647231578840367109,@ArtM0o Done my own journey already . It’s time to take yours brother.,direbaba_
2023-04-15 13:06:14,1647224816116862981,"Some person in a car next to me called me a “nigger” and then her and her friend bust out laughing. If it weren’t for people with me, they’d never believe this happened",thee_ox_
2023-04-15 12:46:55,1647219954402590721,@Ernest7Fred 0627464863 whatsap only,MrDepalitto7
2023-04-15 12:40:17,1647218283060379648,"Whiteness learned long ago after plundering inheritance, stealing labor, and centuries of economic oppression tht a ridiculously high sticker price works better than a ""no niggers allowed"" sign in the window",HiveMindMilitia
2023-04-15 12:25:04,1647214456106000387,"@Nigger_wut @MrBlackOG I believe, he wouldn't want it any other way,  so that's not a bad thing for him🤭",Janani_Ngii
2023-04-15 12:21:24,1647213534105698308,New anti-nigger law just dropped,streibaby
2023-04-15 11:26:02,1647199599533215749,@MrBlackOG Yall starting to sleep on Tate,mqhe_eli
2023-04-15 11:25:45,1647199525814128641,"Bet Coampany : Betpawa

Code 1 : F4F9BB7
Code 2: 7B28FFE

Bet Campany : 1Xbet

Code 1 : 7KTS3
Code 2 : AGKS3

Stake each and everything  you have https://t.co/tVCOYOcnkY",MrDepalitto7
2023-04-15 11:19:34,1647197973443379202,"@Nigger_wut @MrBlackOG I thought it was part of the character believing he was the most handsome villain 😂😂

 Google says he already came out, na siamini bado😂😂",Janani_Ngii
2023-04-15 10:51:24,1647190883077431296,its raining so hard rn lol the lightning woke my nigger ass out my sleep 😭,javmoor
2023-04-15 09:50:59,1647175678712848384,"@DixonBTweener16 @ThomasCieszens1 @OliLondonTV @Riley_Gaines_ Couldn't tell you the last time I watched a movie and heard nigger, spik, kike, wet back, honky and so on but  I have turned countless movies off because heteros think homophobic jokes are funny.",veggysmurf
2023-04-15 09:07:54,1647164837330558982,He is waiting nigger😃 https://t.co/guo9ddUstd,SergejRoma83201
2023-04-15 09:01:22,1647163193469566976,@HODL_DOGE_HODL @BarackObama Awww are you upset you can’t say nigger without getting banned ?,sheepszz
2023-04-15 09:00:13,1647162904251367425,"@engineerlives @BomberConnor @Philjustphil1 Yeah it was a couple of years ago I remember.
The black guy lied in court and said that the white man called him a nigger but 2 witnesses that were standing there said he didn't say that.",bullterrier80
2023-04-15 08:41:37,1647158222267252743,@Nigger_wut @MrBlackOG Yeah I can now recall the few times is saw gayish behaviours from him,austsine
2023-04-15 08:38:17,1647157385172250624,@nini_isdead garlic called me a nigger in dms with it out of nowhere,transphem
2023-04-15 08:29:39,1647155210681470977,There has been Gamergate (Women and niggers are... bad!) and Niggergate (Women and niggers are... awesome!) but there has never been a large sect of internet culture defined by an air of self immolation in the name of perfecting life.,gurogarden
2023-04-15 07:40:58,1647142957865222144,@crazyclipsonly Call me a nigger so I can act like one. Lmao,jivencaroliner
2023-04-15 07:19:35,1647137577328168962,"Pitoriaaaaaaaaah..
Utlwa feela Pitoriaaaaaaaaah...
I Wanna Be Down wena Nigger wa lala wa Salaaaaah Mahommad
Utlwa feela about
""Masage your man Mamaaaaaaaah...""
Limpopoooooooooh 
I Wanna Be Down (Remix) [Featuring Queen Latifah, Yoyo &amp; McLyte] by Brandy. https://t.co/M3ob6zELap",john_kaalie
2023-04-15 06:26:02,1647124100324937728,@NetTibet Lama is a pedo action must be taken against him,Russia2_mrf
2023-04-15 05:58:47,1647117243413848069,The C.O.W.S. Neutralizing Workplace Racism 04/14/23 We discuss the best responses to having a co-worker ask you to differentiate between a black male and a nigger. Some questions do not warrant an answer. #MyNeckAndMyBack https://t.co/HEVWGFJGR1,UntilJustice
2023-04-15 05:58:04,1647117062177792001,I'm a nigger.,damienk04
2023-04-15 05:24:55,1647108721791889409,@AswathVelayudh1 @ARanganathan72 @MahuaMoitra Will you call a black man nigger? You will be in jail. Will u verbally call a Dalit by demeaning names which does not allow for his identity?,archieLurker
2023-04-15 05:07:07,1647104241255829506,@bunnymi1k @KaratoriST @HaliHareBun @d_marasi @JUNlPER So what if they misrace me? I'm trans race went from a cracker to a nïgger so how's that work?,Haha363873982
2023-04-15 05:04:53,1647103680791945223,"@bunnymi1k @KaratoriST @HaliHareBun @d_marasi @JUNlPER I have them too, you can reffer to me as a nîgger/ sandcöon",Haha363873982
2023-04-15 04:59:11,1647102243177476100,"@Tabathamarshal There is so much culture and history that should be known… we still get called prairie niggers from some white people because of our dark skin and being raised in the prairie… I’m a half breed, a Métis and Métis meaning mixed, Half French and half Cree Indian that’s my heritage",ParisienBobby
2023-04-15 04:06:32,1647088993320796161,"Wow. White man Calls Atlanta, “Nigger town”.",All4Liberation
2023-04-15 04:00:06,1647087376987037698,@CritiksEnk When ves al mariana:,122Quer
2023-04-15 03:25:23,1647078640038055936,Sand nígger Dariush will dominate you just like he did to Gamrot,MMAGGGALAA
2023-04-15 03:13:59,1647075768990613504,It’s game night with my girls &amp; Tina called us Niggers. 😂,_PceOfMind
2023-04-15 03:13:43,1647075702611537920,"@RakFucksYourDad lmao but me calling multiple people darkies, negro's, and niggers didnt get me banned",cft5667
2023-04-15 03:00:46,1647072446082695168,Bought some grape soda and felt like a down right nigger man,unothanarchist
2023-04-15 02:41:17,1647067543071252480,"@slouischarles @BradRobinson86 @rkett03 @jordancicchelli Wait, you’re telling me you missed the part where he said “nigger” when talking about the dudes dating his daughter?",Truckie4Lyfe
2023-04-15 02:25:24,1647063543085400065,@STARB1TS what r they gon do call me a nigger again? LMFAO,y2snjis
2023-04-15 02:20:26,1647062294403203072,Remembering that one time i ordered hot chocolate on the plane and the flight attendant said “youre the hot chocolate darling☺️☺️” … like was she calling me a nigger?,alaawithan_a
2023-04-15 01:52:53,1647055359360598021,Iv always been a NYC..kmow what I mean...upstairs  ...just not a shady nigger lover style of talk,stephenrminkin
2023-04-15 01:24:42,1647048268637978627,"at the end of elementary school, they had a band night bc u can start playing band in middle school

I told the band director I wanted to play the trumpet. He said “you have big nigger lips, you should play the euphonium.”

I played the euphonium all the way thru HS",dsonoiki
2023-04-15 01:12:35,1647045218800226304,"@TurbansNailed Repost the ""I love nigger rap"" meme",nat10nalist
